Tag1,Tag2,value
survival horror,rhythm,0
swordplay,rhythm,0
tactical,rhythm,0
tactical rpg,rhythm,0
tanks,rhythm,0
team-based,rhythm,0
text-based,rhythm,0
third person,rhythm,0
third-person shooter,rhythm,0
thriller,rhythm,0
time attack,rhythm,0
time management,rhythm,0
time manipulation,rhythm,0
time travel,rhythm,0
top-down,rhythm,0
top-down shooter,rhythm,0
touch-friendly,rhythm,0
tower defense,rhythm,0
trackir,rhythm,0
trading,rhythm,0
trading card game,rhythm,0
trains,rhythm,0
transhumanism,rhythm,0
turn-based,rhythm,0
turn-based combat,rhythm,0
turn-based strategy,rhythm,0
turn-based tactics,rhythm,0
twin stick shooter,rhythm,0
typing,rhythm,0
underground,rhythm,0
underwater,rhythm,0
unforgiving,rhythm,0
utilities,rhythm,0
vampire,rhythm,0
video production,rhythm,0
villain protagonist,rhythm,0
violent,rhythm,0
visual novel,rhythm,0
voice control,rhythm,0
voxel,rhythm,0
walking simulator,rhythm,0
war,rhythm,0
wargame,rhythm,0
warhammer 40k,rhythm,0
web publishing,rhythm,0
werewolves,rhythm,0
western,rhythm,0
word game,rhythm,0
world war i,rhythm,0
world war ii,rhythm,0
wrestling,rhythm,0
zombies,rhythm,0
2d fighter,robots,0
3d platformer,robots,0
4x,robots,0
6dof,robots,0
abstract,robots,0
action,robots,0.004680468
action rpg,robots,0
action-adventure,robots,0.015625
addictive,robots,0
adventure,robots,0.002539913
agriculture,robots,0
aliens,robots,0
alternate history,robots,0
america,robots,0
animation & modeling,robots,0
anime,robots,0.007680492
arcade,robots,0.007692308
arena shooter,robots,0
artificial intelligence,robots,0
assassin,robots,0
atmospheric,robots,0.00233827
audio production,robots,0
base building,robots,0
based on a novel,robots,0
basketball,robots,0
batman,robots,0
beat 'em up,robots,0.004975124
beautiful,robots,0
benchmark,robots,0
blood,robots,0
board game,robots,0
building,robots,0
bullet hell,robots,0.012903226
bullet time,robots,0
capitalism,robots,0
card game,robots,0.012658228
cartoony,robots,0
casual,robots,0.001643836
character action game,robots,0
character customization,robots,0
chess,robots,0
choices matter,robots,0.011976048
choose your own adventure,robots,0.018691589
cinematic,robots,0
city builder,robots,0
class-based,robots,0
classic,robots,0.001127396
co-op,robots,0.002564103
co-op campaign,robots,0
cold war,robots,0
comedy,robots,0
comic book,robots,0
competitive,robots,0.004545455
conspiracy,robots,0
conversation,robots,0
crafting,robots,0.003787879
crime,robots,0
crowdfunded,robots,0
crpg,robots,0
cult classic,robots,0
cute,robots,0.003412969
cyberpunk,robots,0.015957447
cycling,robots,0
dark comedy,robots,0
dark fantasy,robots,0
dark humor,robots,0
dating sim,robots,0.006896552
demons,robots,0
design & illustration,robots,0
destruction,robots,0.03125
detective,robots,0
difficult,robots,0.003460208
dinosaurs,robots,0
diplomacy,robots,0
documentary,robots,0
dog,robots,0
dragons,robots,0
drama,robots,0
driving,robots,0
dungeon crawler,robots,0
dungeons & dragons,robots,0
dynamic narration,robots,0
dystopian ,robots,0.015384615
e-sports,robots,0
early access,robots,0.004716981
economy,robots,0
education,robots,0
emotional,robots,0.015384615
epic,robots,0
episodic,robots,0.00862069
experience,robots,0
experimental,robots,0
exploration,robots,0
family friendly,robots,0
fantasy,robots,0
fast-paced,robots,0.007352941
female protagonist,robots,0.002421308
fighting,robots,0.003030303
first-person,robots,0.004545455
fishing,robots,0
flight,robots,0.008695652
fmv,robots,0
football,robots,0.066666667
fps,robots,0.003537736
funny,robots,0
futuristic,robots,0.025210084
gambling,robots,0
game development,robots,0
gamemaker,robots,0
games workshop,robots,0
god game,robots,0
golf,robots,0
gore,robots,0
gothic,robots,0
grand strategy,robots,0
grid-based movement,robots,0
gun customization,robots,0
hack and slash,robots,0.002816901
hacking,robots,0
hand-drawn,robots,0
heist,robots,0
hex grid,robots,0
hidden object,robots,0
historical,robots,0
horror,robots,0.001872659
horses,robots,0
hunting,robots,0
illuminati,robots,0
indie,robots,0.003698377
intentionally awkward controls,robots,0
interactive fiction,robots,0
inventory management,robots,0
investigation,robots,0
isometric,robots,0
jrpg,robots,0
kickstarter,robots,0
lara croft,robots,0
lego,robots,0
lemmings,robots,0
level editor,robots,0
linear,robots,0.018181818
local co-op,robots,0.003853565
logic,robots,0
loot,robots,0
lore-rich,robots,0
lovecraftian,robots,0
magic,robots,0
management,robots,0
mars,robots,0
martial arts,robots,0
masterpiece,robots,0
match 3,robots,0
mature,robots,0
mechs,robots,0.121212121
medieval,robots,0
metroidvania,robots,0.005319149
military,robots,0
minigames,robots,0
minimalist,robots,0
mining,robots,0.05
mmorpg,robots,0
moba,robots,0.023529412
mod,robots,0
moddable,robots,0
modern,robots,0
mouse only,robots,0
movie,robots,0
multiple endings,robots,0.007575758
music,robots,0
music-based procedural generation,robots,0
mystery,robots,0
mythology,robots,0
narration,robots,0
naval,robots,0
ninja,robots,0
noir,robots,0
nonlinear,robots,0
nsfw,robots,0
nudity,robots,0.005714286
offroad,robots,0
old school,robots,0
on-rails shooter,robots,0
online co-op,robots,0.002487562
open world,robots,0.002316602
otome,robots,0
parkour,robots,0.005988024
parody ,robots,0
party-based rpg,robots,0
perma death,robots,0
philisophical,robots,0.083333333
photo editing,robots,0
physics,robots,0.003030303
pinball,robots,0
pirates,robots,0
platformer,robots,0.0032
point & click,robots,0.002372479
political,robots,0
politics,robots,0
pool,robots,0
post-apocalyptic,robots,0.015810277
procedural generation,robots,0
programming,robots,0
psychedelic,robots,0
psychological,robots,0
psychological horror,robots,0
puzzle,robots,0.004239534
puzzle-platformer,robots,0
pve,robots,0
pvp,robots,0
quick-time events,robots,0
racing,robots,0.002967359
real time tactics,robots,0
real-time,robots,0
real-time with pause,robots,0
realistic,robots,0
relaxing,robots,0
resource management,robots,0
retro,robots,0.00487013
rhythm,robots,0
robots,robots,0.015706806
rogue-like,robots,0
rogue-lite,robots,0
romance,robots,0.006329114
rome,robots,0
rpg,robots,0.001155624
rpgmaker,robots,0
rts,robots,0.002808989
runner,robots,0.023809524
sailing,robots,0
sandbox,robots,0.001240695
satire,robots,0
sci-fi,robots,0.01314459
science,robots,0.033333333
score attack,robots,0.016129032
sequel,robots,0
sexual content,robots,0
shoot 'em up,robots,0.02020202
shooter,robots,0.007188498
short,robots,0
side scroller,robots,0.016064257
silent protagonist,robots,0
simulation,robots,0.000634921
sniper,robots,0
soccer,robots,0.076923077
software,robots,0
software training,robots,0
sokoban,robots,0
souls-like,robots,0
space,robots,0.00173913
space sim,robots,0.018181818
spectacle fighter,robots,0
spelling,robots,0
split screen,robots,0
sports,robots,0.004329004
star wars,robots,0
stealth,robots,0.004444444
steam machine,robots,0
steampunk,robots,0.005524862
story rich,robots,0.004094166
strategy,robots,0.001426534
strategy rpg,robots,0
stylized,robots,0
superhero,robots,0
supernatural,robots,0
surreal,robots,0
survival,robots,0.003694581
survival horror,robots,0.003496503
swordplay,robots,0
tactical,robots,0.001655629
tactical rpg,robots,0
tanks,robots,0
team-based,robots,0.007092199
text-based,robots,0.02
third person,robots,0.001373626
third-person shooter,robots,0.004166667
thriller,robots,0
time attack,robots,0
time management,robots,0
time manipulation,robots,0
time travel,robots,0
top-down,robots,0
top-down shooter,robots,0.025641026
touch-friendly,robots,0
tower defense,robots,0
trackir,robots,0
trading,robots,0
trading card game,robots,0
trains,robots,0
transhumanism,robots,0
turn-based,robots,0.001347709
turn-based combat,robots,0
turn-based strategy,robots,0
turn-based tactics,robots,0
twin stick shooter,robots,0
typing,robots,0
underground,robots,0
underwater,robots,0
unforgiving,robots,0
utilities,robots,0
vampire,robots,0
video production,robots,0
villain protagonist,robots,0
violent,robots,0
visual novel,robots,0.007792208
voice control,robots,0
voxel,robots,0
walking simulator,robots,0
war,robots,0.002463054
wargame,robots,0
warhammer 40k,robots,0
web publishing,robots,0
werewolves,robots,0
western,robots,0.04
word game,robots,0
world war i,robots,0
world war ii,robots,0
wrestling,robots,0
zombies,robots,0.002123142
2d fighter,rogue-like,0
3d platformer,rogue-like,0
4x,rogue-like,0
6dof,rogue-like,0
abstract,rogue-like,0
action,rogue-like,0.007740774
action rpg,rogue-like,0.006622517
action-adventure,rogue-like,0
addictive,rogue-like,0.036585366
adventure,rogue-like,0.004716981
agriculture,rogue-like,0
aliens,rogue-like,0
alternate history,rogue-like,0
america,rogue-like,0
animation & modeling,rogue-like,0
anime,rogue-like,0.001536098
arcade,rogue-like,0.010769231
arena shooter,rogue-like,0
artificial intelligence,rogue-like,0
assassin,rogue-like,0
atmospheric,rogue-like,0.004676539
audio production,rogue-like,0
base building,rogue-like,0.015151515
based on a novel,rogue-like,0
basketball,rogue-like,0
batman,rogue-like,0
beat 'em up,rogue-like,0.004975124
beautiful,rogue-like,0
benchmark,rogue-like,0
blood,rogue-like,0
board game,rogue-like,0
building,rogue-like,0.002506266
bullet hell,rogue-like,0.012903226
bullet time,rogue-like,0
capitalism,rogue-like,0
card game,rogue-like,0
cartoony,rogue-like,0
casual,rogue-like,0.002739726
character action game,rogue-like,0
character customization,rogue-like,0.012738854
chess,rogue-like,0
choices matter,rogue-like,0.005988024
choose your own adventure,rogue-like,0
cinematic,rogue-like,0
city builder,rogue-like,0.013157895
class-based,rogue-like,0
classic,rogue-like,0.003382187
co-op,rogue-like,0.006410256
co-op campaign,rogue-like,0
cold war,rogue-like,0
comedy,rogue-like,0.003963012
comic book,rogue-like,0
competitive,rogue-like,0
conspiracy,rogue-like,0
conversation,rogue-like,0
crafting,rogue-like,0.015151515
crime,rogue-like,0
crowdfunded,rogue-like,0
crpg,rogue-like,0
cult classic,rogue-like,0
cute,rogue-like,0
cyberpunk,rogue-like,0.005319149
cycling,rogue-like,0
dark comedy,rogue-like,0
dark fantasy,rogue-like,0
dark humor,rogue-like,0
dating sim,rogue-like,0
demons,rogue-like,0
design & illustration,rogue-like,0
destruction,rogue-like,0
detective,rogue-like,0.004032258
difficult,rogue-like,0.017301038
dinosaurs,rogue-like,0
diplomacy,rogue-like,0
documentary,rogue-like,0
dog,rogue-like,0
dragons,rogue-like,0
drama,rogue-like,0
driving,rogue-like,0
dungeon crawler,rogue-like,0.028571429
dungeons & dragons,rogue-like,0
dynamic narration,rogue-like,0
dystopian ,rogue-like,0
e-sports,rogue-like,0
early access,rogue-like,0.016509434
economy,rogue-like,0
education,rogue-like,0
emotional,rogue-like,0
epic,rogue-like,0
episodic,rogue-like,0
experience,rogue-like,0
experimental,rogue-like,0
exploration,rogue-like,0.004608295
family friendly,rogue-like,0.003067485
fantasy,rogue-like,0.004038772
fast-paced,rogue-like,0.011029412
female protagonist,rogue-like,0
fighting,rogue-like,0.003030303
first-person,rogue-like,0.004545455
fishing,rogue-like,0
flight,rogue-like,0.008695652
fmv,rogue-like,0
football,rogue-like,0
fps,rogue-like,0.011792453
funny,rogue-like,0.001466276
futuristic,rogue-like,0.008403361
gambling,rogue-like,0
game development,rogue-like,0
gamemaker,rogue-like,0.047619048
games workshop,rogue-like,0
god game,rogue-like,0.019230769
golf,rogue-like,0
gore,rogue-like,0
gothic,rogue-like,0.016393443
grand strategy,rogue-like,0
grid-based movement,rogue-like,0
gun customization,rogue-like,0
hack and slash,rogue-like,0.005633803
hacking,rogue-like,0.03125
hand-drawn,rogue-like,0
heist,rogue-like,0
hex grid,rogue-like,0
hidden object,rogue-like,0
historical,rogue-like,0
horror,rogue-like,0.003745318
horses,rogue-like,0
hunting,rogue-like,0.022222222
illuminati,rogue-like,0
indie,rogue-like,0.0106842
intentionally awkward controls,rogue-like,0
interactive fiction,rogue-like,0
inventory management,rogue-like,0
investigation,rogue-like,0
isometric,rogue-like,0.00877193
jrpg,rogue-like,0.005319149
kickstarter,rogue-like,0.007874016
lara croft,rogue-like,0
lego,rogue-like,0
lemmings,rogue-like,0
level editor,rogue-like,0
linear,rogue-like,0
local co-op,rogue-like,0.013487476
logic,rogue-like,0
loot,rogue-like,0.036036036
lore-rich,rogue-like,0
lovecraftian,rogue-like,0
magic,rogue-like,0.003521127
management,rogue-like,0
mars,rogue-like,0
martial arts,rogue-like,0
masterpiece,rogue-like,0
match 3,rogue-like,0.022222222
mature,rogue-like,0
mechs,rogue-like,0
medieval,rogue-like,0
metroidvania,rogue-like,0
military,rogue-like,0
minigames,rogue-like,0
minimalist,rogue-like,0
mining,rogue-like,0
mmorpg,rogue-like,0.004608295
moba,rogue-like,0
mod,rogue-like,0
moddable,rogue-like,0
modern,rogue-like,0
mouse only,rogue-like,0.043478261
movie,rogue-like,0
multiple endings,rogue-like,0
music,rogue-like,0
music-based procedural generation,rogue-like,0
mystery,rogue-like,0.002232143
mythology,rogue-like,0
narration,rogue-like,0
naval,rogue-like,0
ninja,rogue-like,0.009615385
noir,rogue-like,0.006944444
nonlinear,rogue-like,0
nsfw,rogue-like,0
nudity,rogue-like,0
offroad,rogue-like,0
old school,rogue-like,0
on-rails shooter,rogue-like,0
online co-op,rogue-like,0.009950249
open world,rogue-like,0.005405405
otome,rogue-like,0
parkour,rogue-like,0
parody ,rogue-like,0.017241379
party-based rpg,rogue-like,0
perma death,rogue-like,0.046728972
philisophical,rogue-like,0
photo editing,rogue-like,0
physics,rogue-like,0
pinball,rogue-like,0
pirates,rogue-like,0.012345679
platformer,rogue-like,0.012
point & click,rogue-like,0.00118624
political,rogue-like,0
politics,rogue-like,0
pool,rogue-like,0
post-apocalyptic,rogue-like,0.019762846
procedural generation,rogue-like,0.043478261
programming,rogue-like,0
psychedelic,rogue-like,0
psychological,rogue-like,0
psychological horror,rogue-like,0
