"Year","Game","Appid","MainTags","MainTag1","MainTag2","MainTag3","MainTag4","MainTag5"
2014,"Monsters Ate My Birthday Cake",297590,"adventure,puzzle,indie,cute,NA","adventure","puzzle","indie","cute","NA"
2014,"liteCam Android: No Root Android Screen Recorder",315240,"video production,education,software training,utilities,NA","video production","education","software training","utilities","NA"
2014,"Fairy Tale About Father Frost, Ivan and Nastya",289320,"adventure,casual,point & click,NA,NA","adventure","casual","point & click","NA","NA"
2014,"Rooster Teeth vs. Zombiens",336100,"action,strategy,NA,NA,NA","action","strategy","NA","NA","NA"
2014,"Space Salvager",319210,"adventure,space,rpg,indie,NA","adventure","space","rpg","indie","NA"
2014,"Inherit the Earth: Quest for the Orb",257260,"adventure,casual,point & click,NA,NA","adventure","casual","point & click","NA","NA"
2014,"Biglands: A Game Made By Kids",316740,"adventure,rpg,indie,family friendly,platformer","adventure","rpg","indie","family friendly","platformer"
2014,"The Terminal 2",313620,"management,simulation,strategy,NA,NA","management","simulation","strategy","NA","NA"
2014,"Do Not Fall",333130,"adventure,action,indie,NA,NA","adventure","action","indie","NA","NA"
2014,"Isomer",311980,"strategy,sandbox,early access,indie,action","strategy","sandbox","early access","indie","action"
2014,"Krita",280680,"design & illustration,photo editing,animation & modeling,indie,NA","design & illustration","photo editing","animation & modeling","indie","NA"
2014,"The Apotheosis Project",364350,"adventure,indie,point & click,sci-fi,NA","adventure","indie","point & click","sci-fi","NA"
2014,"Star Traders: 4X Empires",334270,"strategy,4x,turn-based,sci-fi,rpg","strategy","4x","turn-based","sci-fi","rpg"
2014,"eden - 3D Screensaver",323620,"utilities,NA,NA,NA,NA","utilities","NA","NA","NA","NA"
2014,"Geekbench 3",264020,"benchmark,software,utilities,NA,NA","benchmark","software","utilities","NA","NA"
2014,"1953: NATO vs Warsaw Pact",325470,"wargame,cold war,early access,strategy,turn-based strategy","wargame","cold war","early access","strategy","turn-based strategy"
2014,"A-Men",264460,"platformer,indie,action,adventure,NA","platformer","indie","action","adventure","NA"
2014,"Command HQ",329630,"strategy,retro,classic,NA,NA","strategy","retro","classic","NA","NA"
2014,"My Pet Hotel 2",276430,"casual,simulation,family friendly,NA,NA","casual","simulation","family friendly","NA","NA"
2014,"POP: Methodology Experiment One",305800,"experimental,indie,action,psychedelic,retro","experimental","indie","action","psychedelic","retro"
2014,"Ludwig",263120,"education,physics,adventure,indie,simulation","education","physics","adventure","indie","simulation"
2014,"Space Galaxy - Graphics Pack",316620,"design & illustration,NA,NA,NA,NA","design & illustration","NA","NA","NA","NA"
2014,"Terraformer Expedition to Mars",298220,"simulation,space,survival,mars,indie","simulation","space","survival","mars","indie"
2014,"Bionic Heart",314200,"adventure,visual novel,sci-fi,indie,anime","adventure","visual novel","sci-fi","indie","anime"
2014,"Bird Assassin",312010,"action,adventure,shooter,NA,NA","action","adventure","shooter","NA","NA"
2014,"Deadstone",327150,"action,rpg,strategy,local co-op,indie","action","rpg","strategy","local co-op","indie"
2014,"Victorian Admirals",275310,"naval,simulation,strategy,NA,NA","naval","simulation","strategy","NA","NA"
2014,"My Riding Stables: Your Horse world",276300,"horses,casual,simulation,female protagonist,sports","horses","casual","simulation","female protagonist","sports"
2014,"GhostControl Inc.",280540,"turn-based,strategy,management,retro,turn-based strategy","turn-based","strategy","management","retro","turn-based strategy"
2014,"Pacific Liberation Force",313190,"casual,NA,NA,NA,NA","casual","NA","NA","NA","NA"
2014,"Disney The Princess and the Frog",318740,"adventure,family friendly,female protagonist,NA,NA","adventure","family friendly","female protagonist","NA","NA"
2014,"Cho Dengeki Stryker All Ages Version",321190,"visual novel,anime,adventure,superhero,NA","visual novel","anime","adventure","superhero","NA"
2014,"New York Bus Simulator",283580,"simulation,masterpiece,driving,NA,NA","simulation","masterpiece","driving","NA","NA"
2014,"Long Night",270590,"horror,action,survival,indie,adventure","horror","action","survival","indie","adventure"
2014,"Iron Soul",262080,"action,robots,indie,sci-fi,third-person shooter","action","robots","indie","sci-fi","third-person shooter"
2014,"Storm over the Pacific",302320,"strategy,world war ii,simulation,turn-based strategy,NA","strategy","world war ii","simulation","turn-based strategy","NA"
2014,"MXGP - The Official Motocross Videogame Compact",336010,"racing,simulation,sports,offroad,NA","racing","simulation","sports","offroad","NA"
2014,"GamersGoMakers",314320,"simulation,indie,strategy,management,casual","simulation","indie","strategy","management","casual"
2014,"Hippocampal: The White Sofa",300900,"indie,walking simulator,NA,NA,NA","indie","walking simulator","NA","NA","NA"
2014,"TesserAct",304810,"puzzle,indie,female protagonist,first-person,NA","puzzle","indie","female protagonist","first-person","NA"
2014,"Rooks Keep",299440,"action,chess,indie,strategy,gore","action","chess","indie","strategy","gore"
2014,"Motorcycle Club",303830,"racing,NA,NA,NA,NA","racing","NA","NA","NA","NA"
2014,"Prelogate",332830,"puzzle,logic,indie,casual,programming","puzzle","logic","indie","casual","programming"
2014,"CAPSULE",303940,"survival,indie,atmospheric,NA,NA","survival","indie","atmospheric","NA","NA"
2014,"Spice Road",293960,"strategy,simulation,indie,trading,economy","strategy","simulation","indie","trading","economy"
2014,"Snow Light",329480,"action,visual novel,indie,adventure,NA","action","visual novel","indie","adventure","NA"
2014,"Disney.pixar Brave: The Video Game",301830,"adventure,action,family friendly,female protagonist,NA","adventure","action","family friendly","female protagonist","NA"
2014,"Disney Fairies: Tinker Bell's Adventure",318350,"adventure,casual,family friendly,fantasy,cartoony","adventure","casual","family friendly","fantasy","cartoony"
2014,"Tales From The Dragon Mountain: The Strix",277540,"adventure,casual,hidden object,point & click,NA","adventure","casual","hidden object","point & click","NA"
2014,"Bounders and Cads",312020,"strategy,indie,casual,NA,NA","strategy","indie","casual","NA","NA"
2014,"Season Match 3 - Curse of the Witch Crow",320670,"match 3,casual,adventure,puzzle,atmospheric","match 3","casual","adventure","puzzle","atmospheric"
2014,"Bionic Heart 2",317290,"adventure,indie,visual novel,sci-fi,choices matter","adventure","indie","visual novel","sci-fi","choices matter"
2014,"Galactic Command Echo Squad SE",285670,"action,space,simulation,NA,NA","action","space","simulation","NA","NA"
2014,"Marvin's Mittens",333260,"indie,adventure,platformer,casual,family friendly","indie","adventure","platformer","casual","family friendly"
2014,"Arcadecraft",297330,"indie,casual,simulation,strategy,management","indie","casual","simulation","strategy","management"
2014,"Heileen 2: The Hands Of Fate",305480,"adventure,indie,casual,visual novel,female protagonist","adventure","indie","casual","visual novel","female protagonist"
2014,"Black Ice",311800,"early access,action,fps,co-op,online co-op","early access","action","fps","co-op","online co-op"
2014,"Time of Fury",303910,"strategy,world war ii,simulation,NA,NA","strategy","world war ii","simulation","NA","NA"
2014,"Boot Hill Heroes",313470,"rpg,western,local co-op,indie,NA","rpg","western","local co-op","indie","NA"
2014,"Evopollution",295990,"strategy,indie,simulation,NA,NA","strategy","indie","simulation","NA","NA"
2014,"Hail to the King: Deathbat",327440,"adventure,action,rpg,indie,casual","adventure","action","rpg","indie","casual"
2014,"Fleet Defender: The F-14 Tomcat Simulation",328930,"simulation,flight,classic,retro,NA","simulation","flight","classic","retro","NA"
2014,"Pivvot",293900,"action,local co-op,minimalist,indie,casual","action","local co-op","minimalist","indie","casual"
2014,"McDROID",252970,"survival,co-op,strategy,action,indie","survival","co-op","strategy","action","indie"
2014,"Hexus",323250,"casual,puzzle,strategy,NA,NA","casual","puzzle","strategy","NA","NA"
2014,"Tales From The Dragon Mountain 2: The Lair",276460,"casual,point & click,hidden object,NA,NA","casual","point & click","hidden object","NA","NA"
2014,"Silent Service 2",329670,"simulation,classic,naval,retro,NA","simulation","classic","naval","retro","NA"
2014,"Magicians & Looters",284180,"action,indie,adventure,metroidvania,platformer","action","indie","adventure","metroidvania","platformer"
2014,"Train Simulator: NEC: New York-New Haven Route Add-On",258643,"trains,simulation,NA,NA,NA","trains","simulation","NA","NA","NA"
2014,"Gender Bender DNA Twister Extreme",321060,"visual novel,nudity,anime,indie,dating sim","visual novel","nudity","anime","indie","dating sim"
2014,"Saints Row IV - Reverse Cosplay Pack",247307,"action,adventure,NA,NA,NA","action","adventure","NA","NA","NA"
2014,"Pilot Brothers",336760,"adventure,puzzle,casual,point & click,comedy","adventure","puzzle","casual","point & click","comedy"
2014,"Defense Zone",312410,"strategy,indie,tower defense,NA,NA","strategy","indie","tower defense","NA","NA"
2014,"Train Simulator: South London Network Route Add-On",222638,"trains,simulation,realistic,open world,physics","trains","simulation","realistic","open world","physics"
2014,"Xsyon - Prelude",297470,"sandbox,rpg,building,mmorpg,adventure","sandbox","rpg","building","mmorpg","adventure"
2014,"Let's Sing",268260,"music,casual,indie,NA,NA","music","casual","indie","NA","NA"
2014,"Railroad X",251020,"simulation,trains,NA,NA,NA","simulation","trains","NA","NA","NA"
2014,"Fat Chicken",325860,"tower defense,strategy,indie,action,NA","tower defense","strategy","indie","action","NA"
2014,"Direct Hit: Missile War",314760,"strategy,indie,NA,NA,NA","strategy","indie","NA","NA","NA"
2014,"Frayed Knights: The Skull of S'makh-Daon",314120,"rpg,indie,comedy,turn-based,dungeon crawler","rpg","indie","comedy","turn-based","dungeon crawler"
2014,"Global ATC Simulator",270830,"simulation,NA,NA,NA,NA","simulation","NA","NA","NA","NA"
2014,"Front Page Sports Football",316700,"sports,football,strategy,NA,NA","sports","football","strategy","NA","NA"
2014,"Elastrix",336700,"puzzle,casual,indie,physics,NA","puzzle","casual","indie","physics","NA"
2014,"Aggression: Europe Under Fire",289580,"strategy,historical,rts,world war i,world war ii","strategy","historical","rts","world war i","world war ii"
2014,"Bloodbath",304150,"action,fighting,NA,NA,NA","action","fighting","NA","NA","NA"
2014,"Silent Service",329660,"simulation,classic,NA,NA,NA","simulation","classic","NA","NA","NA"
2014,"Martial Arts: Capoeira",307410,"fighting,martial arts,sports,NA,NA","fighting","martial arts","sports","NA","NA"
2014,"Spud's Quest",315610,"adventure,indie,action,platformer,NA","adventure","indie","action","platformer","NA"
2014,"One Late Night: Deadline",337880,"horror,indie,adventure,simulation,NA","horror","indie","adventure","simulation","NA"
2014,"Them - The Summoning",300510,"hidden object,casual,point & click,NA,NA","hidden object","casual","point & click","NA","NA"
2014,"Dark Raid",293720,"action,fps,indie,sci-fi,shooter","action","fps","indie","sci-fi","shooter"
2014,"Ballad of Solar",302490,"adventure,resource management,casual,strategy,time management","adventure","resource management","casual","strategy","time management"
2014,"Lands of Hope Redemption",403490,"rpg,adventure,NA,NA,NA","rpg","adventure","NA","NA","NA"
2014,"Fritz Chess 14",276750,"chess,strategy,board game,NA,NA","chess","strategy","board game","NA","NA"
2014,"Jane Angel: Templar Mystery",323270,"casual,hidden object,NA,NA,NA","casual","hidden object","NA","NA","NA"
2014,"Into Blue Valley",334980,"adventure,indie,walking simulator,NA,NA","adventure","indie","walking simulator","NA","NA"
2014,"WorldCreator",314730,"utilities,NA,NA,NA,NA","utilities","NA","NA","NA","NA"
2014,"ZAMB! Biomutant Extermination",284580,"action,co-op,strategy,indie,tower defense","action","co-op","strategy","indie","tower defense"
2014,"Defense Zone 2",295630,"strategy,tower defense,indie,NA,NA","strategy","tower defense","indie","NA","NA"
2014,"BasketBelle",329690,"platformer,experimental,indie,sports,adventure","platformer","experimental","indie","sports","adventure"
2014,"Machines At War 3",303860,"strategy,action,indie,rts,NA","strategy","action","indie","rts","NA"
2014,"Journey of the King",327960,"adventure,early access,indie,rpg,open world","adventure","early access","indie","rpg","open world"
2014,"The Musketeers: Victoria's Quest",390940,"casual,adventure,time management,strategy,simulation","casual","adventure","time management","strategy","simulation"
2014,"My Ex-Boyfriend the Space Tyrant",312970,"adventure,comedy,point & click,sci-fi,casual","adventure","comedy","point & click","sci-fi","casual"
2014,"The Labyrinth of Time",266980,"adventure,point & click,first-person,NA,NA","adventure","point & click","first-person","NA","NA"
2014,"Deadlock: Planetary Conquest",328440,"strategy,sci-fi,turn-based,NA,NA","strategy","sci-fi","turn-based","NA","NA"
2014,"Disney Universe",316260,"action,adventure,family friendly,cartoony,co-op","action","adventure","family friendly","cartoony","co-op"
2014,"Viking Brothers",286520,"time management,casual,strategy,action,NA","time management","casual","strategy","action","NA"
2014,"Back To Life 3",335570,"indie,NA,NA,NA,NA","indie","NA","NA","NA","NA"
2014,"Season Match 2",320650,"puzzle,match 3,adventure,casual,NA","puzzle","match 3","adventure","casual","NA"
2014,"It's time to get out from the solar system",399090,"rpg,indie,action,casual,adventure","rpg","indie","action","casual","adventure"
