"Year","Game","Appid","Developer","Publisher","PriceRange","MdPlayTime","Index","PlayerOption","VisualOption","TraitOption","MainTags"
2014,"Majestic Nights",284140,"Epiphany Games","Epiphany Games","$2-$5",0,32.4137931,"none","1980s","great soundtrack","adventure,action,stealth,isometric,rpg"
2014,"Starship Rubicon",372030,"Wickworks","Cheerful Ghost","$5-$10",0,0,"none","none","none","space,action,indie,NA,NA"
2014,"Crystal Chip Collector",454430,"Nekomura Games","Nekomura Games","$2-$5",0,0,"none","none","none","action,indie,puzzle-platformer,NA,NA"
2014,"The Waste Land",316970,"Fledermaus","Digital Tribe","$5-$10",0,0,"none","2d,pixel graphics","none","action,metroidvania,adventure,indie,retro"
2014,"Dragonsphere",327940,"MPS Labs","Retroism, Nightdive Studios","$5-$10",0,0,"none","1990's,pixel graphics","none","adventure,fantasy,point & click,classic,NA"
2014,"Time Rifters",270010,"Proton Studio Inc",NA,"$5-$10",0,84,"singleplayer,multiplayer","vr","controller","shooter,action,casual,first-person,indie"
2014,"Quantum Flux",396610,"Buko Studios","AJT Games","$2-$5",0,0,"none","none","none","action,indie,NA,NA,NA"
2014,"Organic Panic",282740,"Last Limb LLC","GameMill",NA,0,0,"none","none","none","action,physics,early access,casual,indie"
2014,"Guise Of The Wolf",259640,"FUN Creators","FUN Creators","$2-$5",145,5,"singleplayer","none","none","indie,adventure,action,puzzle,survival"
2014,"Airship Dragoon",308380,"YorkshireRifles","YorkshireRifles","$10-$20",0,0,"none","none","none","steampunk,action,turn-based,strategy,indie"
2014,"Fabula Mortis",320790,"Deadghost Interactive","Deadghost Interactive","$5-$10",0,0,"multiplayer","colorful","none","steampunk,action,indie,fps,shooter"
2014,"My Vet Practice - In the Country",276240,"Independent Arts Software","familyplay","$10-$20",0,0,"none","none","none","casual,simulation,female protagonist,family friendly,NA"
2014,"QUALIA 3: Multi Agent",290440,"Shindenken, EXTREME","Degica, MASAYA GAMES","$2-$5",0,0,"none","none","none","action,indie,shoot 'em up,NA,NA"
2014,"Altitude0: Lower & Faster",308080,"Gugila","Gugila","$10-$20",0,0,"multiplayer,singleplayer","none","replay value,controller","racing,competitive,team-based,fast-paced,early access"
2014,"Disney.pixar Cars 2: The Video Game",301760,"Avalanche Software","Disney Interactive","$10-$20",2,61.53846154,"none","none","none","action,racing,adventure,family friendly,NA"
2014,"Ilamentia",334710,"Anthony Case","Caiysware","$2-$5",0,0,"none","colorful","great soundtrack","puzzle,first-person,mystery,action,indie"
2014,"Draconian Wars",296590,"Kardfy Studios","Kardfy Studios","$5-$10",0,0,"none","none","none","card game,strategy,indie,NA,NA"
2014,"Space Warp",326470,"Mind Crew","Mind Crew","$2-$5",0,0,"none","2d","none","space,competitive,arcade,indie,racing"
2014,"Corto Maltese - Secrets of Venice",310460,"Kids up hill","BulkyPix, Plug In Digital","$5-$10",0,0,"none","none","none","adventure,comic book,point & click,NA,NA"
2014,"Colonies Online",283100,"Iron Bit","Iron Bit","$10-$20",0,0,"massively multiplayer","none","none","action,early access,rpg,indie,sandbox"
2014,"Volo Airsport",329190,"Ramjet Anvil","Ramjet Anvil","$0-$1",0,0,"none","vr","none","early access,indie,action,simulation,sports"
2014,"Burning Cars",269430,"Polynetix Studio","Polynetix Studio","$5-$10",0,0,"none","none","none","racing,NA,NA,NA,NA"
2014,"Magnetic By Nature",296510,"Team Tripleslash","Team Tripleslash","$5-$10",0,0,"none","none","none","adventure,action,indie,platformer,NA"
2014,"CubeZ",314300,"Imaekgames [Imaek Limited]","Indie Developer","$5-$10",0,0,"multiplayer","none","none","early access,action,indie,adventure,casual"
2014,"Dream Tale",337450,"Green Lava Studios","Strategy First","$2-$5",0,0,"none","none","none","platformer,indie,casual,female protagonist,NA"
2014,"Elminage Gothic",291960,"Starfish-SD Inc","Ghostlight LTD","$5-$10",0,70,"none","none","none","dungeon crawler,rpg,adventure,strategy,jrpg"
2014,"Zero Point",268710,"Condition One","Condition One",NA,0,0,"none","vr,3d","none","indie,movie,documentary,NA,NA"
2014,"Toxic Bunny HD",305010,"Celestial Games","Celestial Games","$5-$10",0,0,"none","none","none","action,platformer,adventure,indie,NA"
2014,"Pe-2: Dive Bomber",314770,"Polynetix Studio","Polynetix Studio","$5-$10",0,0,"none","none","none","simulation,indie,NA,NA,NA"
2014,"Rise of Prussia Gold",292760,"Ageod","Slitherine Ltd.","$10-$20",0,0,"singleplayer,multiplayer","none","replay value","strategy,historical,wargame,grand strategy,turn-based"
2014,"Cargo 3",318690,"Vinci Games","Vinci Games","$2-$5",0,30,"none","none","great soundtrack","action,horror,futuristic,indie,first-person"
2014,"The Abbey",313200,"Crimson Cow","Strategy First","$10-$20",0,0,"none","none","none","adventure,point & click,NA,NA,NA"
2014,"Extreme Roads USA",273740,"United Independent Entertainment GmbH","United Independent Entertainment GmbH","$5-$10",0,0,"none","none","none","simulation,NA,NA,NA,NA"
2014,"Masters of the World - Geopolitical Simulator 3",268890,"Eversim","Eversim","Above $25",0,0,"none","none","none","simulation,politics,political,strategy,grand strategy"
2014,"Meadowland",320120,"Marten Jonsson","AGM PLAYISM","$2-$5",0,0,"singleplayer","2d,cartoon","great soundtrack","magic,indie,simulation,exploration,fantasy"
2014,"Trace Vector",297410,"Vexel Games","Vexel Games","$5-$10",0,0,"none","none","great soundtrack","action,adventure,arcade,indie,retro"
2014,"Man in a Maze: Deathmatch",310990,"SmallGreenHill","SmallGreenHill","$5-$10",0,0,"none","none","none","action,NA,NA,NA,NA"
2014,"Sprite Lamp",316830,"Snake Hill Games","Snake Hill Games","Above $25",0,0,"none","none","none","design & illustration,animation & modeling,NA,NA,NA"
2014,"AutoTileGen",305860,"Pixelatto","Pixelatto","$5-$10",0,0,"none","none","none","utilities,design & illustration,NA,NA,NA"
2014,"7th Legion",327910,"Epic MegaGames, Vision Software","Retroism, Nightdive Studios","$5-$10",0,60,"none","none","none","strategy,action,adventure,rts,NA"
2014,"The Witch's Yarn",287740,"Mousechief","Mousechief","$5-$10",0,0,"singleplayer","none","none","adventure,indie,casual,female protagonist,point & click"
2014,"Fading Hearts",259720,"Sakura River Interactive","Sakura River Interactive","$10-$20",0,36,"none","none","none","visual novel,adventure,dating sim,anime,indie"
2014,"Princess Isabella - Return of the Curse",292670,"Gogii Games","Strategy First","$2-$5",0,0,"none","none","none","adventure,hidden object,point & click,casual,puzzle"
2014,"Beach Resort Simulator",331910,"Earthworm Games","Ravenscourt","$5-$10",0,0,"none","none","none","simulation,management,NA,NA,NA"
2014,"Pro Wrestling X",297310,"Wrestling Gamers United","Wrestling Gamers United","$5-$10",0,0,"none","none","none","early access,wrestling,sports,action,indie"
2014,"Lost Marbles",291430,"Binary Takeover","Binary Takeover","$5-$10",0,0,"none","none","none","indie,puzzle,casual,action,platformer"
2014,"Near Impact",320410,"Sonalysts Combat Simulations","Strategy First","$5-$10",0,0,"none","none","none","strategy,action,NA,NA,NA"
2014,"Miko Gakkou: Second Year",331290,"xinoro","xinoro","$5-$10",0,0,"none","none","none","action,rhythm,indie,anime,NA"
2014,"Gates of Horizon",334290,"Hex Keep","Hex Keep","FREE",0,83,"massively multiplayer","none","none","space,strategy,indie,simulation,sci-fi"
2014,"Saints Row IV: Game of the Century Edition",314580,"Deep Silver Volition","Deep Silver","$10-$20",0,76.56653992,"singleplayer,multiplayer","none","great soundtrack","open world,co-op,action,comedy,adventure"
2014,"Triblaster",303880,"oeFun, Inc.","oeFun, Inc.","$0-$1",0,0,"none","none","none","retro,indie,arcade,NA,NA"
2014,"Alcatraz Builder",326130,"Little World Studio","Games For All","$2-$5",0,0,"none","none","none","casual,time management,NA,NA,NA"
2014,"Choice of the Deathless",318310,"Choice of Games","Choice of Games","$2-$5",0,0,"none","none","none","text-based,choose your own adventure,indie,rpg,interactive fiction"
2014,"Dark Horizons: Mechanized Corps",266470,"Max Gaming Technologies, LLC","Max Gaming Technologies, LLC","$10-$20",0,0,"multiplayer","none","none","early access,mechs,action,indie,simulation"
2014,"Baron Wittard: Nemesis of Ragnarok",293980,"Wax Lyrical Games","Wax Lyrical Games","$5-$10",0,0,"none","none","none","adventure,indie,point & click,horror,NA"
2014,"Ground Pounders",267730,"Kerberos Productions Inc.","Kerberos Productions Inc.","$2-$5",0,45,"none","none","none","strategy,turn-based strategy,turn-based,wargame,indie"
2014,"Vampires: Guide Them to Safety!",328780,"CBE software s.r.o.","CBE software s.r.o.","$2-$5",0,0,"none","none","none","vampire,puzzle,indie,NA,NA"
2014,"Jacob Jones and the Bigfoot Mystery : Episode 2",308180,"Lucid Games Ltd","Lucid Games Ltd","$2-$5",0,0,"none","none","none","adventure,NA,NA,NA,NA"
2014,"Montas",269350,"Organic Humans","Organic Humans","$5-$10",0,55,"none","vr","none","early access,horror,adventure,indie,survival"
2014,"World of Subways 1 ??The Path",306370,"TML-Studios","Aerosoft GmbH","$5-$10",0,0,"none","none","none","simulation,trains,NA,NA,NA"
2014,"Demonlisher",321610,"Brain Bombers","Strategy First","$2-$5",0,0,"none","none","none","casual,NA,NA,NA,NA"
2014,"Robin's Quest",292880,"Gogii Games","Strategy First","$2-$5",0,0,"none","none","none","adventure,hidden object,point & click,NA,NA"
2014,"Iron Fisticle",306700,"Confused Pelican","Curve Digital","$5-$10",0,0,"none","2d,pixel graphics","none","action,local co-op,arena shooter,retro,arcade"
2014,"Princess Isabella",292660,"Gogii Games","Strategy First","$2-$5",0,0,"none","none","none","adventure,hidden object,puzzle,casual,point & click"
2014,"Hangeki",316020,"Pentavera","Pentavera","$5-$10",0,0,"none","none","none","action,bullet hell,arcade,indie,shoot 'em up"
2014,"Global Outbreak: Doomsday Edition",264260,"ShortRound Games","ShortRound Games","$5-$10",227,0,"none","none","none","strategy,action,indie,violent,zombies"
2014,"Ski-World Simulator",273850,"United Independent Entertainment GmbH","United Independent Entertainment GmbH","$5-$10",0,0,"none","none","none","simulation,NA,NA,NA,NA"
2014,"East Tower - Kurenai",356560,"roseVeRte","roseVeRte","$10-$20",0,0,"none","none","none","visual novel,adventure,indie,casual,simulation"
2014,"Gardens Inc. 2: The Road to Fame",301260,"World-Loom, Nitreal","MumboJumbo","$5-$10",71,0,"none","none","none","casual,strategy,simulation,time management,NA"
2014,"Heroes Rise: HeroFall",312300,"Choice of Games","Choice of Games","$2-$5",0,0,"none","none","none","text-based,indie,rpg,choose your own adventure,interactive fiction"
2014,"IHF Handball Challenge 12",283490,"Neutron Games","Libredia","$2-$5",0,0,"none","none","none","sports,NA,NA,NA,NA"
2014,"Tail Drift",330520,"Attract Mode Games","Right Pedal Studios","$5-$10",0,0,"none","none","none","racing,early access,sports,indie,NA"
2014,"Brink of Consciousness: The Lonely Hearts Murders",327370,"MagicIndie","Plug In Digital","$5-$10",0,0,"none","none","none","hidden object,casual,point & click,NA,NA"
2014,"Recruits",246880,"QUByte Interactive, Commotion Games Pty Ltd","Commotion Games Pty Ltd","$5-$10",0,0,"none","none","none","shooter,early access,action,indie,top-down"
2014,"D.W.A.R.F.S.",281560,"ZSK Progres s.c.","Strategy First","$5-$10",0,0,"none","none","none","adventure,NA,NA,NA,NA"
2014,"Gridiron Solitaire",266270,"Bill and Eli Productions","Bill and Eli Productions","$5-$10",0,80,"none","none","none","sports,casual,card game,strategy,football"
2014,"4x4 Dream Race",313330,"Dream Up","Strategy First","$2-$5",0,0,"none","none","none","racing,NA,NA,NA,NA"
2014,"BorderZone",289220,"Saturn-plus, Orion","1C Entertainment","$2-$5",0,0,"none","none","none","action,rpg,action rpg,NA,NA"
2014,"Roadside Assistance Simulator",302440,"Fragment Production Ltd","rondomedia GmbH","$5-$10",0,0,"none","none","none","simulation,NA,NA,NA,NA"
2014,"Zen Fish SIM",321310,"Irongames Studio","KISS ltd",NA,0,0,"none","none","none","early access,indie,simulation,NA,NA"
2014,"Rugby Union Team Manager 2015",328830,"Alternative Software Ltd","Alternative Software Ltd","$10-$20",0,0,"singleplayer","none","none","action,management,tactical,simulation,strategy"
2014,"Disney.pixar Cars Toon: Mater's Tall Tales",316320,"Papaya Studio","Disney Interactive","$10-$20",0,0,"none","none","none","adventure,family friendly,action,racing,NA"
2014,"Gun Wings",348240,"Mercury Stone, Angels Blue Digital Entertainment, DigitalEZ","DigitalEZ","$2-$5",0,0,"none","none","none","bullet hell,anime,shoot 'em up,action,female protagonist"
2014,"The Good Life",293340,"immersionFX","Iceberg Interactive","$5-$10",0,0,"none","none","none","indie,simulation,casual,exploration,management"
2014,"Jamsouls",314460,"Chromatic Dream","Chromatic Dream","$2-$5",0,0,"none","none","none","action,indie,local co-op,platformer,NA"
2014,"Deep Eclipse: New Space Odyssey",326990,"Ultravision Interactive","Immanitas Entertainment GmbH","$5-$10",0,0,"none","none","none","action,space,indie,NA,NA"
2014,"Deadnaut",337040,"Screwfly Studios","Screwfly Studios","$5-$10",0,0,"none","none","none","strategy,indie,rpg,sci-fi,NA"
2014,"Civil War II",306630,"Ageod","Slitherine Ltd.","Above $25",0,0,"singleplayer,multiplayer","none","replay value","strategy,historical,grand strategy,turn-based,america"
2014,"Club Manager 2015",326630,"BigBlaze Games","2tainment GmbH","$5-$10",0,0,"none","none","none","football,sports,simulation,strategy,management"
2014,"Squirt's Adventure",263180,"The Dept of Silly Stuff","The Dept of Silly Stuff","$0-$1",0,0,"none","none","none","adventure,casual,family friendly,education,indie"
2014,"Heldric - The legend of the shoemaker",293420,"Astral Byte Ltd.","Astral Byte Ltd.","$5-$10",0,0,"none","none","none","action,tower defense,indie,casual,hack and slash"
2014,"White Haven Mysteries",288790,"Gogii Games","Strategy First","$2-$5",0,0,"none","none","none","adventure,hidden object,point & click,NA,NA"
2014,"Disney Tangled",318950,"Planet Moon Studios","Disney Interactive","$10-$20",0,0,"none","none","none","adventure,action,family friendly,female protagonist,NA"
2014,"Fireworks Simulator",323780,"Reality Twist GmbH","rondomedia GmbH","$5-$10",0,0,"none","none","none","simulation,NA,NA,NA,NA"
2014,"Deadlock II: Shrine Wars",328450,"Cyberlore Studios, Inc., Accolade","Retroism, Nightdive Studios","$5-$10",0,0,"none","none","none","strategy,classic,NA,NA,NA"
2014,"EPOCH",270510,"Uppercut Games Pty Ltd","Uppercut Games Pty Ltd","$1-$2",0,0,"none","none","none","action,robots,post-apocalyptic,shooter,indie"
2014,"SilverQuest: Gaiden",333380,"Wolfgame","Wolfgame","$5-$10",0,0,"none","none","none","early access,rpg,indie,rogue-like,NA"
2014,"Appointment With FEAR",316140,"Tin Man Games","Tin Man Games","$2-$5",0,0,"none","none","none","adventure,indie,choose your own adventure,interactive fiction,superhero"
2014,"The Happy Hereafter",306200,"Alawar, Mirball Games","Buka Entertainment","$2-$5",60,0,"none","none","none","casual,strategy,simulation,time management,NA"
2014,"Another Star",358030,"Vision Riders Entertainment","Vision Riders Entertainment","$5-$10",0,0,"none","none","none","rpg,indie,retro,NA,NA"
2014,"Q*bert: Rebooted",285960,"Sideline Amusements, Gonzo Games","Sideline Amusements, Gonzo Games",NA,0,0,"none","none","none","arcade,classic,action,casual,indie"
2014,"European Fishing",310640,"Funky Logic Studios","Libredia","$2-$5",0,0,"none","none","none","fishing,simulation,NA,NA,NA"
2014,"Empress Of The Deep 2: Song Of The Blue Whale",299160,"Gogii Games","Strategy First","$2-$5",0,0,"none","none","none","adventure,hidden object,casual,point & click,NA"
2014,"Dangerous",302570,"Binary Helix","XP","$10-$20",0,0,"none","none","none","rpg,action,space,indie,simulation"
2014,"Nicole",307190,"Winter Wolves","Winter Wolves","$10-$20",0,0,"singleplayer","none","none","simulation,dating sim,mystery,visual novel,otome"
2014,"G-Ball",296150,"Genee Network","Genee Network","$0-$1",0,0,"none","none","none","sports,simulation,action,indie,NA"
2014,"The House",302910,"Konsordo","Konsordo","$2-$5",0,0,"none","dark","none","horror,indie,action,adventure,walking simulator"
2014,"Mission Control: NanoMech",338030,"WisdomTools","WisdomTools","$5-$10",0,0,"none","none","none","action,adventure,early access,rpg,NA"
2014,"Aviator - Bush Pilot",273830,"Netmin Games","United Independent Entertainment GmbH","$5-$10",0,0,"none","none","none","simulation,action,flight,NA,NA"
2014,"Neocolonialism",333540,"Subaltern Games, LLC","Subaltern Games, LLC","$2-$5",0,0,"none","none","none","strategy,indie,simulation,NA,NA"
